SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
22015,101133,Ian Mahinmi,1610612754,IND,Indiana Pacers,Cut,Offensive,0.418,71,0.296,1.161,0.628,0.176,0.088,0.171,0.031,0.601,0.628,2.7,3.2,1.3,2.1,0.8
22015,203486,Mason Plumlee,1610612757,POR,Portland Trail Blazers,Cut,Offensive,0.331,82,0.23,1.116,0.566,0.243,0.074,0.238,0.042,0.582,0.566,2.3,2.6,0.9,1.7,0.7
22015,202685,Jonas Valanciunas,1610612761,TOR,Toronto Raptors,Cut,Offensive,0.848,60,0.207,1.429,0.712,0.156,0.027,0.15,0.034,0.728,0.712,2.5,3.5,1.5,2.1,0.6
22015,203083,Andre Drummond,1610612765,DET,Detroit Pistons,Cut,Offensive,0.364,81,0.124,1.137,0.607,0.23,0.033,0.213,0.055,0.607,0.607,2.3,2.6,1.1,1.8,0.7
22015,200794,Paul Millsap,1610612737,ATL,Atlanta Hawks,Cut,Offensive,0.554,81,0.117,1.232,0.624,0.173,0.071,0.161,0.036,0.625,0.624,2.1,2.6,1.0,1.6,0.6
22015,201152,Thaddeus Young,1610612751,BKN,Brooklyn Nets,Cut,Offensive,0.296,73,0.159,1.091,0.582,0.075,0.091,0.075,0.011,0.551,0.582,2.6,2.8,1.3,2.2,0.9
22015,202683,Enes Freedom,1610612760,OKC,Oklahoma City Thunder,Cut,Offensive,0.647,82,0.167,1.287,0.654,0.166,0.064,0.159,0.038,0.643,0.654,1.9,2.5,1.0,1.5,0.5
22015,203457,Nerlens Noel,1610612755,PHI,Philadelphia 76ers,Cut,Offensive,0.328,67,0.212,1.116,0.609,0.166,0.099,0.149,0.028,0.586,0.609,2.7,3.0,1.3,2.1,0.8
22015,203507,Giannis Antetokounmpo,1610612749,MIL,Milwaukee Bucks,Cut,Offensive,0.701,80,0.109,1.314,0.679,0.229,0.065,0.203,0.033,0.673,0.679,1.9,2.5,0.9,1.4,0.5
22015,201585,Kosta Koufos,1610612758,SAC,Sacramento Kings,Cut,Offensive,0.381,78,0.327,1.142,0.603,0.125,0.04,0.131,0.028,0.591,0.603,2.3,2.6,1.2,1.9,0.8
22015,203458,Alex Len,1610612756,PHX,Phoenix Suns,Cut,Offensive,0.424,78,0.197,1.163,0.563,0.151,0.052,0.128,0.029,0.587,0.563,2.2,2.6,1.0,1.8,0.8
22015,101106,Andrew Bogut,1610612744,GSW,Golden State Warriors,Cut,Offensive,0.828,70,0.366,1.421,0.754,0.021,0.057,0.014,0.007,0.714,0.754,2.0,2.8,1.4,1.9,0.5
22015,202389,Timofey Mozgov,1610612739,CLE,Cleveland Cavaliers,Cut,Offensive,0.689,76,0.323,1.309,0.686,0.184,0.086,0.178,0.066,0.651,0.686,2.0,2.6,1.1,1.6,0.5
22015,202702,Kenneth Faried,1610612743,DEN,Denver Nuggets,Cut,Offensive,0.427,67,0.208,1.166,0.609,0.183,0.059,0.16,0.059,0.604,0.609,2.5,2.9,1.3,2.1,0.8
22015,203476,Gorgui Dieng,1610612750,MIN,Minnesota Timberwolves,Cut,Offensive,0.782,82,0.169,1.386,0.689,0.25,0.064,0.229,0.079,0.679,0.689,1.7,2.4,0.9,1.3,0.4
22015,202710,Jimmy Butler,1610612741,CHI,Chicago Bulls,Cut,Offensive,0.929,67,0.092,1.532,0.755,0.214,0.016,0.183,0.04,0.778,0.755,1.9,2.9,1.1,1.5,0.4
22015,202684,Tristan Thompson,1610612739,CLE,Cleveland Cavaliers,Cut,Offensive,0.333,82,0.283,1.12,0.569,0.18,0.048,0.168,0.048,0.575,0.569,2.0,2.3,1.0,1.7,0.7
22015,201577,Robin Lopez,1610612752,NYK,New York Knicks,Cut,Offensive,0.35,82,0.186,1.13,0.56,0.123,0.049,0.123,0.043,0.556,0.56,2.0,2.2,1.0,1.7,0.8
22015,203497,Rudy Gobert,1610612762,UTA,Utah Jazz,Cut,Offensive,0.186,61,0.292,1.017,0.585,0.209,0.124,0.203,0.028,0.542,0.585,2.9,3.0,1.2,2.0,0.8
22015,201959,Taj Gibson,1610612741,CHI,Chicago Bulls,Cut,Offensive,0.249,73,0.261,1.066,0.536,0.138,0.084,0.138,0.06,0.521,0.536,2.3,2.4,1.0,1.9,0.9
22015,202687,Bismack Biyombo,1610612761,TOR,Toronto Raptors,Cut,Offensive,0.268,82,0.34,1.075,0.569,0.208,0.101,0.195,0.038,0.572,0.569,1.9,2.1,0.8,1.4,0.6
22015,203991,Clint Capela,1610612745,HOU,Houston Rockets,Cut,Offensive,0.257,77,0.292,1.069,0.574,0.182,0.05,0.182,0.05,0.56,0.574,2.1,2.2,1.0,1.7,0.7
22015,202691,Klay Thompson,1610612744,GSW,Golden State Warriors,Cut,Offensive,0.537,80,0.084,1.221,0.598,0.132,0.059,0.125,0.051,0.596,0.598,1.7,2.1,0.9,1.5,0.6
22015,200746,LaMarcus Aldridge,1610612759,SAS,San Antonio Spurs,Cut,Offensive,0.859,74,0.09,1.435,0.7,0.148,0.035,0.148,0.052,0.704,0.7,1.6,2.2,0.9,1.4,0.4
22015,203110,Draymond Green,1610612744,GSW,Golden State Warriors,Cut,Offensive,0.763,81,0.097,1.373,0.739,0.144,0.11,0.144,0.034,0.686,0.739,1.5,2.0,0.8,1.1,0.3
22015,1626157,Karl-Anthony Towns,1610612750,MIN,Minnesota Timberwolves,Cut,Offensive,0.788,82,0.08,1.388,0.711,0.147,0.052,0.138,0.043,0.69,0.711,1.4,2.0,0.8,1.2,0.3
22015,201939,Stephen Curry,1610612744,GSW,Golden State Warriors,Cut,Offensive,0.703,79,0.06,1.317,0.62,0.192,0.042,0.192,0.067,0.642,0.62,1.5,2.0,0.8,1.3,0.5
22015,202334,Ed Davis,1610612757,POR,Portland Trail Blazers,Cut,Offensive,0.477,81,0.27,1.192,0.635,0.262,0.062,0.246,0.062,0.608,0.635,1.6,1.9,0.8,1.2,0.4
22015,203939,Dwight Powell,1610612742,DAL,Dallas Mavericks,Cut,Offensive,0.833,69,0.269,1.426,0.701,0.324,0.056,0.315,0.093,0.713,0.701,1.6,2.2,0.8,1.1,0.3
22015,101161,Amir Johnson,1610612738,BOS,Boston Celtics,Cut,Offensive,0.785,79,0.193,1.387,0.711,0.108,0.045,0.099,0.027,0.694,0.711,1.4,1.9,0.9,1.2,0.4
22015,201143,Al Horford,1610612737,ATL,Atlanta Hawks,Cut,Offensive,0.467,82,0.107,1.185,0.607,0.077,0.054,0.069,0.031,0.585,0.607,1.6,1.9,0.9,1.4,0.6
22015,1626161,Willie Cauley-Stein,1610612758,SAC,Sacramento Kings,Cut,Offensive,0.483,66,0.286,1.197,0.637,0.142,0.055,0.134,0.0,0.638,0.637,1.9,2.3,1.0,1.5,0.6
22015,203999,Nikola Jokic,1610612743,DEN,Denver Nuggets,Cut,Offensive,0.562,80,0.154,1.238,0.653,0.107,0.098,0.107,0.033,0.607,0.653,1.5,1.9,0.8,1.3,0.4
22015,2403,Nene,1610612764,WAS,Washington Wizards,Cut,Offensive,0.655,57,0.213,1.293,0.709,0.25,0.086,0.25,0.078,0.664,0.709,2.0,2.6,1.1,1.5,0.4
22015,2199,Tyson Chandler,1610612756,PHX,Phoenix Suns,Cut,Offensive,0.371,66,0.267,1.14,0.592,0.225,0.07,0.217,0.054,0.597,0.592,2.0,2.2,0.9,1.5,0.6
22015,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,Cut,Offensive,0.791,76,0.057,1.39,0.73,0.143,0.067,0.143,0.057,0.676,0.73,1.4,1.9,0.9,1.2,0.3
22015,203076,Anthony Davis,1610612740,NOP,New Orleans Pelicans,Cut,Offensive,0.74,61,0.075,1.355,0.659,0.224,0.028,0.168,0.047,0.682,0.659,1.8,2.4,0.9,1.4,0.5
22015,203469,Cody Zeller,1610612766,CHA,Charlotte Hornets,Cut,Offensive,0.517,73,0.198,1.208,0.593,0.208,0.067,0.208,0.033,0.625,0.593,1.6,2.0,0.7,1.2,0.5
22015,201941,Jordan Hill,1610612754,IND,Indiana Pacers,Cut,Offensive,0.486,73,0.173,1.198,0.663,0.14,0.116,0.14,0.041,0.603,0.663,1.7,2.0,0.9,1.3,0.4
22015,203089,John Henson,1610612749,MIL,Milwaukee Bucks,Cut,Offensive,0.441,57,0.296,1.175,0.651,0.208,0.125,0.192,0.05,0.6,0.651,2.1,2.5,1.0,1.5,0.5
22015,204001,Kristaps Porzingis,1610612752,NYK,New York Knicks,Cut,Offensive,0.339,72,0.107,1.125,0.568,0.183,0.1,0.167,0.017,0.583,0.568,1.7,1.9,0.7,1.2,0.5
22015,1626167,Myles Turner,1610612754,IND,Indiana Pacers,Cut,Offensive,0.856,60,0.139,1.433,0.734,0.111,0.067,0.111,0.056,0.7,0.734,1.5,2.1,1.0,1.3,0.4
22015,201600,Omer Asik,1610612740,NOP,New Orleans Pelicans,Cut,Offensive,0.444,68,0.348,1.176,0.64,0.269,0.074,0.259,0.037,0.648,0.64,1.6,1.9,0.7,1.1,0.4
22015,203105,Festus Ezeli,1610612744,GSW,Golden State Warriors,Cut,Offensive,0.644,46,0.302,1.286,0.679,0.204,0.041,0.194,0.071,0.673,0.679,2.1,2.7,1.2,1.8,0.6
22015,203952,Andrew Wiggins,1610612750,MIN,Minnesota Timberwolves,Cut,Offensive,0.684,81,0.055,1.305,0.618,0.295,0.042,0.284,0.053,0.674,0.618,1.2,1.5,0.5,0.8,0.3
22015,203382,Aron Baynes,1610612765,DET,Detroit Pistons,Cut,Offensive,0.633,81,0.184,1.278,0.638,0.186,0.031,0.175,0.041,0.649,0.638,1.2,1.5,0.6,1.0,0.4
22015,201586,Serge Ibaka,1610612760,OKC,Oklahoma City Thunder,Cut,Offensive,0.508,78,0.1,1.204,0.663,0.097,0.097,0.087,0.029,0.612,0.663,1.3,1.6,0.7,1.1,0.4
22015,202696,Nikola Vucevic,1610612753,ORL,Orlando Magic,Cut,Offensive,0.234,65,0.096,1.051,0.544,0.085,0.068,0.085,0.025,0.534,0.544,1.8,1.9,0.9,1.6,0.7
22015,202326,DeMarcus Cousins,1610612758,SAC,Sacramento Kings,Cut,Offensive,0.528,65,0.052,1.214,0.587,0.235,0.031,0.204,0.031,0.643,0.587,1.5,1.8,0.7,1.2,0.5
22015,203210,JaMychal Green,1610612763,MEM,Memphis Grizzlies,Cut,Offensive,0.455,78,0.159,1.178,0.593,0.158,0.089,0.158,0.05,0.584,0.593,1.3,1.5,0.6,1.0,0.4
22015,202730,Lavoy Allen,1610612754,IND,Indiana Pacers,Cut,Offensive,0.356,79,0.22,1.135,0.582,0.096,0.038,0.067,0.01,0.587,0.582,1.3,1.5,0.7,1.2,0.5
22015,1495,Tim Duncan,1610612759,SAS,San Antonio Spurs,Cut,Offensive,0.316,61,0.18,1.105,0.516,0.162,0.029,0.152,0.076,0.543,0.516,1.7,1.9,0.8,1.5,0.7
22015,203924,Jerami Grant,1610612755,PHI,Philadelphia 76ers,Cut,Offensive,0.266,77,0.126,1.074,0.519,0.259,0.028,0.231,0.037,0.574,0.519,1.4,1.5,0.5,1.1,0.5
22015,203498,Shabazz Muhammad,1610612750,MIN,Minnesota Timberwolves,Cut,Offensive,0.893,82,0.091,1.474,0.733,0.244,0.038,0.231,0.051,0.744,0.733,1.0,1.4,0.5,0.7,0.2
22015,203932,Aaron Gordon,1610612753,ORL,Orlando Magic,Cut,Offensive,0.653,78,0.122,1.292,0.649,0.191,0.022,0.18,0.045,0.674,0.649,1.1,1.5,0.6,0.9,0.3
22015,203944,Julius Randle,1610612747,LAL,Los Angeles Lakers,Cut,Offensive,0.494,81,0.087,1.2,0.569,0.232,0.063,0.211,0.053,0.6,0.569,1.2,1.4,0.5,0.9,0.4
22015,2733,Shaun Livingston,1610612744,GSW,Golden State Warriors,Cut,Offensive,0.641,78,0.177,1.284,0.699,0.08,0.091,0.091,0.011,0.636,0.699,1.1,1.4,0.7,0.9,0.3
22015,203914,Gary Harris,1610612743,DEN,Denver Nuggets,Cut,Offensive,0.613,76,0.098,1.27,0.646,0.079,0.067,0.079,0.034,0.618,0.646,1.2,1.5,0.7,1.0,0.4
22015,101138,Brandon Bass,1610612747,LAL,Los Angeles Lakers,Cut,Offensive,0.89,66,0.177,1.474,0.698,0.211,0.026,0.197,0.066,0.724,0.698,1.2,1.7,0.7,1.0,0.3
22015,2736,Luol Deng,1610612748,MIA,Miami Heat,Cut,Offensive,0.627,74,0.095,1.276,0.644,0.149,0.069,0.138,0.057,0.621,0.644,1.2,1.5,0.6,1.0,0.4
22015,201142,Kevin Durant,1610612760,OKC,Oklahoma City Thunder,Cut,Offensive,0.907,72,0.04,1.493,0.787,0.096,0.068,0.096,0.0,0.753,0.787,1.0,1.5,0.7,0.8,0.2
22015,202682,Derrick Williams,1610612752,NYK,New York Knicks,Cut,Offensive,0.729,80,0.109,1.346,0.649,0.272,0.049,0.272,0.037,0.691,0.649,1.0,1.4,0.5,0.7,0.3
22015,202344,Trevor Booker,1610612762,UTA,Utah Jazz,Cut,Offensive,0.387,79,0.182,1.147,0.556,0.147,0.053,0.147,0.053,0.558,0.556,1.2,1.4,0.6,1.0,0.5
22015,202331,Paul George,1610612754,IND,Indiana Pacers,Cut,Offensive,0.898,81,0.037,1.479,0.72,0.268,0.056,0.239,0.028,0.746,0.72,0.9,1.3,0.4,0.6,0.2
22015,2200,Pau Gasol,1610612741,CHI,Chicago Bulls,Cut,Offensive,0.322,72,0.072,1.108,0.547,0.151,0.075,0.151,0.032,0.559,0.547,1.3,1.4,0.6,1.0,0.5
22015,203926,Doug McDermott,1610612741,CHI,Chicago Bulls,Cut,Offensive,0.746,81,0.102,1.365,0.687,0.095,0.054,0.095,0.054,0.662,0.687,0.9,1.2,0.6,0.8,0.3
22015,203490,Otto Porter Jr.,1610612764,WAS,Washington Wizards,Cut,Offensive,0.636,75,0.094,1.278,0.616,0.101,0.013,0.089,0.038,0.633,0.616,1.1,1.3,0.6,1.0,0.4
22015,2754,Tony Allen,1610612763,MEM,Memphis Grizzlies,Cut,Offensive,0.105,64,0.173,0.962,0.468,0.192,0.058,0.173,0.01,0.519,0.468,1.6,1.6,0.6,1.2,0.7
22015,201168,Tiago Splitter,1610612737,ATL,Atlanta Hawks,Cut,Offensive,0.621,36,0.383,1.273,0.619,0.182,0.039,0.156,0.039,0.649,0.619,2.1,2.7,1.1,1.8,0.7
22015,201188,Marc Gasol,1610612763,MEM,Memphis Grizzlies,Cut,Offensive,0.599,52,0.082,1.26,0.641,0.117,0.052,0.091,0.0,0.649,0.641,1.5,1.9,0.8,1.2,0.4
22015,1626143,Jahlil Okafor,1610612755,PHI,Philadelphia 76ers,Cut,Offensive,0.056,53,0.111,0.89,0.454,0.073,0.046,0.073,0.009,0.459,0.454,2.1,1.8,0.8,1.8,1.0
22015,2561,David West,1610612759,SAS,San Antonio Spurs,Cut,Offensive,0.473,78,0.148,1.185,0.589,0.099,0.037,0.099,0.037,0.593,0.589,1.0,1.2,0.6,0.9,0.4
22015,203145,Kent Bazemore,1610612737,ATL,Atlanta Hawks,Cut,Offensive,0.41,75,0.089,1.159,0.609,0.11,0.061,0.098,0.012,0.573,0.609,1.1,1.3,0.6,0.9,0.4
22015,2744,Al Jefferson,1610612766,CHA,Charlotte Hornets,Cut,Offensive,0.415,47,0.138,1.16,0.542,0.173,0.012,0.173,0.074,0.58,0.542,1.7,2.0,0.8,1.5,0.7
22015,1626158,Richaun Holmes,1610612755,PHI,Philadelphia 76ers,Cut,Offensive,0.573,51,0.262,1.24,0.61,0.213,0.04,0.213,0.04,0.653,0.61,1.5,1.8,0.7,1.2,0.5
22015,203101,Miles Plumlee,1610612749,MIL,Milwaukee Bucks,Cut,Offensive,0.13,61,0.309,1.0,0.553,0.118,0.097,0.118,0.032,0.516,0.553,1.5,1.5,0.7,1.2,0.6
22015,2216,Zach Randolph,1610612763,MEM,Memphis Grizzlies,Cut,Offensive,0.718,68,0.062,1.333,0.707,0.116,0.072,0.13,0.043,0.667,0.707,1.0,1.4,0.6,0.9,0.3
22015,203481,Jeff Withey,1610612762,UTA,Utah Jazz,Cut,Offensive,0.359,51,0.373,1.136,0.603,0.111,0.074,0.099,0.025,0.593,0.603,1.6,1.8,0.8,1.3,0.5
22015,203096,Jared Sullinger,1610612738,BOS,Boston Celtics,Cut,Offensive,0.229,81,0.089,1.046,0.541,0.115,0.046,0.115,0.011,0.552,0.541,1.1,1.1,0.5,0.9,0.4
22015,203090,Maurice Harkless,1610612757,POR,Portland Trail Blazers,Cut,Offensive,0.737,78,0.125,1.354,0.725,0.185,0.046,0.185,0.015,0.708,0.725,0.8,1.1,0.5,0.7,0.2
22015,202699,Tobias Harris,1610612753,ORL,Orlando Magic,Cut,Offensive,0.737,49,0.096,1.354,0.673,0.169,0.031,0.154,0.0,0.692,0.673,1.3,1.8,0.7,1.1,0.3
22015,203903,Jordan Clarkson,1610612747,LAL,Los Angeles Lakers,Cut,Offensive,0.571,79,0.054,1.239,0.639,0.085,0.07,0.085,0.014,0.62,0.639,0.9,1.1,0.5,0.8,0.3
22015,203084,Harrison Barnes,1610612744,GSW,Golden State Warriors,Cut,Offensive,0.48,66,0.096,1.194,0.567,0.181,0.042,0.181,0.056,0.597,0.567,1.1,1.3,0.5,0.9,0.4
22015,200757,Thabo Sefolosha,1610612737,ATL,Atlanta Hawks,Cut,Offensive,0.621,75,0.137,1.273,0.717,0.106,0.091,0.121,0.015,0.652,0.717,0.9,1.1,0.5,0.7,0.2
22015,203109,Jae Crowder,1610612738,BOS,Boston Celtics,Cut,Offensive,0.881,73,0.056,1.464,0.723,0.179,0.054,0.179,0.071,0.714,0.723,0.8,1.1,0.5,0.6,0.2
22015,1626204,Larry Nance Jr.,1610612747,LAL,Los Angeles Lakers,Cut,Offensive,0.395,63,0.198,1.155,0.623,0.085,0.07,0.085,0.014,0.592,0.623,1.1,1.3,0.6,1.0,0.4
22015,2548,Dwyane Wade,1610612748,MIA,Miami Heat,Cut,Offensive,0.223,74,0.05,1.038,0.534,0.165,0.139,0.152,0.038,0.519,0.534,1.1,1.1,0.4,0.8,0.4
22015,202340,Avery Bradley,1610612738,BOS,Boston Celtics,Cut,Offensive,0.923,76,0.046,1.5,0.771,0.093,0.037,0.093,0.019,0.759,0.771,0.7,1.1,0.5,0.6,0.1
22015,202695,Kawhi Leonard,1610612759,SAS,San Antonio Spurs,Cut,Offensive,0.825,72,0.043,1.421,0.66,0.246,0.035,0.246,0.105,0.684,0.66,0.8,1.1,0.4,0.7,0.2
22015,1626163,Frank Kaminsky,1610612766,CHA,Charlotte Hornets,Cut,Offensive,0.667,81,0.094,1.295,0.635,0.164,0.049,0.148,0.066,0.639,0.635,0.8,1.0,0.4,0.6,0.2
22015,200752,Rudy Gay,1610612758,SAC,Sacramento Kings,Cut,Offensive,0.24,70,0.06,1.053,0.552,0.08,0.053,0.08,0.027,0.533,0.552,1.1,1.1,0.5,1.0,0.4
22015,2440,Matt Barnes,1610612763,MEM,Memphis Grizzlies,Cut,Offensive,0.113,76,0.093,0.975,0.477,0.136,0.062,0.136,0.0,0.519,0.477,1.1,1.0,0.4,0.9,0.4
22015,203506,Victor Oladipo,1610612753,ORL,Orlando Magic,Cut,Offensive,0.756,72,0.046,1.368,0.673,0.175,0.0,0.158,0.035,0.702,0.673,0.8,1.1,0.5,0.7,0.2
22015,203118,Mike Scott,1610612737,ATL,Atlanta Hawks,Cut,Offensive,0.384,75,0.152,1.147,0.576,0.088,0.059,0.074,0.015,0.574,0.576,0.9,1.0,0.5,0.8,0.3
22015,1626159,Justise Winslow,1610612748,MIA,Miami Heat,Cut,Offensive,0.254,78,0.12,1.068,0.554,0.123,0.11,0.123,0.0,0.548,0.554,0.9,1.0,0.4,0.7,0.3
22015,203530,Joffrey Lauvergne,1610612743,DEN,Denver Nuggets,Cut,Offensive,0.602,60,0.131,1.262,0.692,0.066,0.082,0.066,0.0,0.656,0.692,1.0,1.3,0.6,0.9,0.3
22015,201579,Roy Hibbert,1610612747,LAL,Los Angeles Lakers,Cut,Offensive,0.467,81,0.118,1.185,0.565,0.246,0.046,0.262,0.015,0.6,0.565,0.8,1.0,0.3,0.6,0.2
22015,201956,Omri Casspi,1610612758,SAC,Sacramento Kings,Cut,Offensive,0.246,69,0.092,1.055,0.583,0.082,0.123,0.082,0.027,0.521,0.583,1.1,1.1,0.5,0.9,0.4
22015,203460,Andre Roberson,1610612760,OKC,Oklahoma City Thunder,Cut,Offensive,0.61,70,0.18,1.267,0.761,0.1,0.15,0.1,0.033,0.633,0.761,0.9,1.1,0.5,0.7,0.2
22015,202332,Cole Aldrich,1610612746,LAC,LA Clippers,Cut,Offensive,0.311,60,0.21,1.101,0.58,0.174,0.101,0.159,0.0,0.58,0.58,1.1,1.3,0.5,0.8,0.4
22015,201568,Danilo Gallinari,1610612743,DEN,Denver Nuggets,Cut,Offensive,0.831,53,0.054,1.423,0.676,0.365,0.038,0.327,0.058,0.712,0.676,1.0,1.4,0.4,0.6,0.2
22015,201582,Alexis Ajinca,1610612740,NOP,New Orleans Pelicans,Cut,Offensive,0.291,59,0.171,1.088,0.537,0.147,0.088,0.132,0.029,0.544,0.537,1.2,1.3,0.5,0.9,0.4
22015,203093,Terrence Jones,1610612745,HOU,Houston Rockets,Cut,Offensive,0.26,50,0.148,1.072,0.577,0.174,0.101,0.13,0.029,0.536,0.577,1.4,1.5,0.6,1.0,0.4
22015,203112,Quincy Acy,1610612758,SAC,Sacramento Kings,Cut,Offensive,0.904,59,0.181,1.49,0.711,0.265,0.02,0.265,0.061,0.755,0.711,0.8,1.2,0.5,0.6,0.2
22015,203092,Tyler Zeller,1610612738,BOS,Boston Celtics,Cut,Offensive,0.379,60,0.167,1.141,0.547,0.172,0.031,0.172,0.031,0.578,0.547,1.1,1.2,0.5,0.9,0.4
22015,202330,Gordon Hayward,1610612762,UTA,Utah Jazz,Cut,Offensive,0.421,80,0.039,1.161,0.56,0.177,0.065,0.194,0.065,0.565,0.56,0.8,0.9,0.4,0.6,0.3
22015,203487,Michael Carter-Williams,1610612749,MIL,Milwaukee Bucks,Cut,Offensive,0.339,54,0.082,1.125,0.564,0.141,0.031,0.141,0.031,0.594,0.564,1.2,1.3,0.6,1.0,0.4
22015,201601,Luc Mbah a Moute,1610612746,LAC,LA Clippers,Cut,Offensive,0.296,75,0.248,1.091,0.608,0.167,0.121,0.167,0.061,0.561,0.608,0.9,1.0,0.4,0.7,0.3
22015,203081,Damian Lillard,1610612757,POR,Portland Trail Blazers,Cut,Offensive,0.506,75,0.031,1.203,0.638,0.102,0.119,0.102,0.017,0.593,0.638,0.8,0.9,0.4,0.6,0.2
22015,2405,Amar'e Stoudemire,1610612748,MIA,Miami Heat,Cut,Offensive,0.514,52,0.195,1.207,0.617,0.155,0.069,0.155,0.034,0.621,0.617,1.1,1.3,0.6,0.9,0.3
22015,201145,Jeff Green,1610612763,MEM,Memphis Grizzlies,Cut,Offensive,0.681,53,0.077,1.302,0.636,0.151,0.038,0.151,0.019,0.66,0.636,1.0,1.3,0.5,0.8,0.3
22015,201933,Blake Griffin,1610612746,LAC,LA Clippers,Cut,Offensive,0.969,35,0.054,1.619,0.903,0.286,0.048,0.286,0.071,0.881,0.903,1.2,1.9,0.8,0.9,0.1
22015,203095,Evan Fournier,1610612753,ORL,Orlando Magic,Cut,Offensive,0.686,79,0.045,1.308,0.625,0.231,0.077,0.231,0.077,0.635,0.625,0.7,0.9,0.3,0.5,0.2
22015,203087,Jeremy Lamb,1610612766,CHA,Charlotte Hornets,Cut,Offensive,0.796,66,0.08,1.396,0.659,0.146,0.021,0.125,0.083,0.667,0.659,0.7,1.0,0.4,0.7,0.2
22015,1626156,D'Angelo Russell,1610612747,LAL,Los Angeles Lakers,Cut,Offensive,0.796,80,0.039,1.396,0.718,0.125,0.083,0.125,0.021,0.688,0.718,0.6,0.8,0.4,0.5,0.1
22015,203115,Will Barton,1610612743,DEN,Denver Nuggets,Cut,Offensive,0.751,82,0.04,1.367,0.689,0.102,0.02,0.082,0.041,0.694,0.689,0.6,0.8,0.4,0.5,0.2
22015,101107,Marvin Williams,1610612766,CHA,Charlotte Hornets,Cut,Offensive,0.458,81,0.064,1.179,0.565,0.179,0.054,0.179,0.054,0.589,0.565,0.7,0.8,0.3,0.6,0.2
22015,1717,Dirk Nowitzki,1610612742,DAL,Dallas Mavericks,Cut,Offensive,0.938,75,0.032,1.548,0.784,0.095,0.024,0.095,0.0,0.786,0.784,0.6,0.9,0.4,0.5,0.1
22015,2547,Chris Bosh,1610612748,MIA,Miami Heat,Cut,Offensive,0.895,53,0.046,1.477,0.733,0.364,0.045,0.364,0.091,0.75,0.733,0.8,1.2,0.4,0.6,0.2
22015,202329,Al-Farouq Aminu,1610612757,POR,Portland Trail Blazers,Cut,Offensive,0.819,82,0.051,1.413,0.718,0.174,0.065,0.174,0.087,0.696,0.718,0.6,0.8,0.3,0.5,0.1
